"","subject","filename","word","vowel","start","end","duration","f0_20","f0_50","f0_80","f1_20","f1_40","f1_50","f1_60","f1_80","f2_20","f2_40","f2_50","f2_60","f2_80","f3_20","f3_40","f3_50","f3_60","f3_80","Analyst","Date","Settings","Praat.Version","OS","group","language","time","age","sex","city","country","education","history_welsh","history_other","use_welsh","use_other","proficiency_welsh","proficiency_other","attitudes_welsh","attitudes_other","score_welsh","score_other","dominance","hz.max","f1_norm","f2_norm","f3_norm","syll_type2","unpred","length"
"3471","ar_006","welsh_006_production_w_20171115","ffo:n","o:",507.719085074506,507.847646691635,128.561617129435,249.828674492733,230.039448548888,210.950356273495,751.647275262729,865.653581425235,872.986541127456,865.157141973467,871.551271481137,1150.55684027031,1170.99138464607,1196.27056832588,1295.07481665642,1420.53701991947,2884.24113881952,3180.03956734196,3168.35191690878,3171.00843971615,3036.23420796134,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-0.52258871434173,-0.207544716633279,0.766457978392217,"long","unpredictable","long"
"3472","ar_006","welsh_006_production_w_20171115","ffo:n","o:",510.282762519337,510.512388930881,229.626411543051,235.284011869949,228.435404188741,227.448738162758,676.084851771675,731.706106188911,672.120649188441,737.095751819721,793.471725812211,1120.109778382,1009.49518300136,959.736124556489,982.633741794284,1186.01606203964,2876.03836527859,2664.69843470979,2594.2110841373,2537.76430999978,2544.05199442828,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-0.784070991364429,-0.427850476830981,0.566528882303043,"long","unpredictable","long"
"3473","ar_006","welsh_006_production_w_20171115","ffo:n","o:",512.390269085411,512.588752638986,198.48355357476,215.835654246519,209.618171009907,207.031403364823,751.549950287162,717.639285296084,637.061974606168,591.645105728763,667.208052845734,1009.1297434251,1017.11701322101,1025.54614066355,1043.85580646657,1185.45303521993,2650.49657833311,2458.16828106936,2457.83831673646,2452.19107248542,2392.53667813226,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-0.837641911040329,-0.361528283421643,0.512528656324797,"long","unpredictable","long"
"3474","ar_006","welsh_006_production_w_20171115","ffo:n","o:",514.625938285224,514.842088122605,216.149837381408,218.910850053971,208.758208937441,209.996959415894,836.00610226306,655.421510840875,595.999065804779,580.863809175377,753.230485687363,1057.93356134881,1034.154711691,1032.19575253774,1034.38171165416,1227.56311366528,3106.07835855855,2467.3378850593,2434.00474393684,2410.67055737761,2511.88406549584,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-0.904269753632978,-0.355065242509824,0.502784369319224,"long","unpredictable","long"
"3491","ar_006","welsh_006_production_w_20171115","hed","e",552.647924028407,552.792779337484,144.855309076888,248.869657028638,231.659614968252,236.527812120639,759.075718768845,748.192733351145,754.775160971134,743.219008644996,695.997958404098,2215.70520131442,2230.89017980148,2231.72192847261,2177.09648274576,2002.87965845596,3007.95684431875,2998.36372508487,3055.95884348625,3062.36742261299,3049.87852151826,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-0.668088948395899,0.416019878466867,0.730339829494672,"voiced","predictable","long"
"3492","ar_006","welsh_006_production_w_20171115","hed","e",554.867343320306,554.980948365457,113.605045150507,227.589213890097,217.243891281896,213.66126282351,743.253074783554,737.670008942734,735.470659375672,723.465470802239,663.704115406393,2219.64046523721,2190.25274106097,2168.26358951885,2147.98627529653,1970.06659699949,3111.01661714222,3125.17296385797,3143.54572292563,3149.11178954653,3136.77420483685,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-0.693998206088975,0.387173083794994,0.758597799690331,"voiced","predictable","long"
"3493","ar_006","welsh_006_production_w_20171115","hed","e",557.008691893424,557.126248097412,117.556203988556,214.524410372743,209.653625608595,209.251386670095,796.047598443178,816.214048993617,819.069076769976,813.517715961014,768.413362429898,2236.93292034548,2158.74969815272,2109.5787085914,2088.33668964234,1993.30184930933,3090.46760383167,3151.57365148173,3184.77990126081,3185.02370099407,3181.62280931256,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-0.586340430138556,0.359734689104422,0.77162960757829,"voiced","predictable","long"
"3494","ar_006","welsh_006_production_w_20171115","hed","e",559.019172335601,559.151644245713,132.471910112371,220.500919752567,216.442163959537,213.800772387346,787.719308866773,836.023399260871,835.600005913746,821.77565181889,759.381051826424,2215.92546254333,2151.17453209136,2091.06286561677,2035.79286421212,1919.81702250653,3061.13179795842,3103.37812066059,3105.60120777832,3084.39731460609,3051.44763663698,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-0.566358816495797,0.350918910578616,0.746453748062591,"voiced","predictable","long"
"3495","ar_006","welsh_006_production_w_20171115","pin","i",569.10204238017,569.205738378684,103.695998514353,275.317609800792,273.025352341555,266.234742841201,542.841644672592,570.046790465096,623.318372284519,682.693219211215,700.268632594488,2516.63979708487,2628.84618556721,2671.34093822314,2675.97373198852,2629.65554326758,2913.05556607717,3173.90224795933,3247.75322271374,3252.05776710848,3204.06143099985,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-0.859451434045566,0.595826996120161,0.791209866911095,"short","unpredictable","short"
"3496","ar_006","welsh_006_production_w_20171115","pin","i",571.241745542661,571.333223046794,91.4775041329676,229.658328851585,228.160871765717,227.662543447702,396.734228234348,405.872767081045,417.533828835156,425.516725573419,431.934525102096,2576.62191984847,2692.56045888661,2729.49178683687,2739.61077740952,2684.42178409751,2768.40560314441,2869.96585826481,2975.49911638941,3061.93269978555,3087.83938736684,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-1.26014328509699,0.617361858926063,0.703658220867356,"short","unpredictable","short"
"3497","ar_006","welsh_006_production_w_20171115","pin","i",573.952530972654,574.055408644023,102.877671369014,246.704519234244,241.806771728766,237.631869453133,452.90800146266,454.476011526682,447.261333062892,439.28692218459,439.59349379624,2636.09632668746,2685.2349782087,2678.86132421803,2658.12822756366,2520.75288420916,2958.33028508757,3208.72504782697,3181.95173524871,3157.1480803266,3083.80709070395,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-1.19136579175135,0.598638250939659,0.770741187472155,"short","unpredictable","short"
"3498","ar_006","welsh_006_production_w_20171115","pin","i",576.45082010582,576.576313131313,125.493025493028,230.788289267103,220.567409608532,214.151921176207,421.03178037983,410.4938778345,415.097172327912,423.13643067749,488.998559065581,2586.16772140169,2664.1443537683,2667.06999907938,2632.9540698572,2492.86086829789,2998.50938448031,3169.73420832158,3131.64565543307,3189.29946844918,3129.42530109894,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-1.26599621024589,0.594226916956101,0.754805060619879,"short","unpredictable","short"
"3507","ar_006","welsh_006_production_w_20171115","llen","e",592.678662728249,592.778273915626,99.6111873776044,250.227061188639,234.694479684915,214.71207448878,850.655908688069,929.585219007298,919.841130219001,884.779227187454,854.412976200608,2204.64373393756,2171.11690381819,2136.55505484286,2145.29115779304,2151.13541549506,3174.63609337184,3211.60071620891,3248.57859945668,3238.88841848238,3259.33002357996,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-0.470307882668624,0.372441170203785,0.791463972387839,"short","unpredictable","short"
"3508","ar_006","welsh_006_production_w_20171115","llen","e",595.023176729025,595.128134212018,104.957482993199,214.038689543818,209.920038713847,207.071728603614,711.381415131869,779.603985922467,811.618333476395,834.588490304503,857.845915132805,2228.74153417382,2202.55295539626,2167.79834840299,2133.88105335918,2083.06254656729,2923.0422051269,2985.55025235747,2974.17974608412,2956.00837060224,2997.59311482431,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-0.595478656258294,0.386958492248883,0.703214711105765,"short","unpredictable","short"
"3509","ar_006","welsh_006_production_w_20171115","llen","e",596.830484693877,596.929537636192,99.0529423150974,204.013866739945,200.278221553688,198.730115250426,834.110572688424,857.559566848774,859.990296116419,854.863742113109,861.877968519274,2237.17325724065,2220.10489101409,2214.94329337087,2211.36768566723,2177.74174337094,2956.12243826382,3004.0587163809,3010.21334875151,3021.2472708912,3045.23686471507,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-0.53758774765712,0.4084732277091,0.71525738195949,"short","unpredictable","short"
"3510","ar_006","welsh_006_production_w_20171115","llen","e",598.611939806225,598.710620343375,98.6805371499031,194.12503489192,191.491721112079,191.936929233552,855.997688387001,886.297317899623,885.185030221713,880.056293697401,866.684780012019,2239.3706918567,2281.80212875403,2252.49580345268,2229.99742852791,2135.86422421488,2905.25907093417,2960.10034257383,3030.24442936116,3001.74951965145,3004.44816538762,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-0.508712156403533,0.42528527316323,0.72188971175049,"short","unpredictable","short"
"3511","ar_006","welsh_006_production_w_20171115","pi:n","i:",600.407822289409,600.520760152545,112.937863136266,232.971211498138,229.802924923565,228.497013640429,437.322088469766,449.444597605458,449.116723382111,448.067466960233,473.524698136232,2853.56333709677,2826.65932379233,2800.06615429854,2794.16005771011,2736.18695690807,3464.61656833722,3427.57201004949,3383.01995701457,3323.07501333693,3235.82749536211,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-1.18722603630861,0.642889469163933,0.832015214714054,"long","unpredictable","long"
"3512","ar_006","welsh_006_production_w_20171115","pi:n","i:",602.028137801568,602.222220356497,194.0825549284,230.302593105619,232.817087947501,233.93596848129,435.574673705884,465.64701532595,485.044100270448,515.901105174343,570.506836317415,2828.40722383095,2818.52546522726,2793.61013831371,2769.75527518186,2547.1916036154,3420.83454858537,3389.52642398895,3380.22174795804,3355.87142814438,3238.44998172488,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-1.11026903805903,0.640581141504704,0.831187738974383,"long","unpredictable","long"
"3513","ar_006","welsh_006_production_w_20171115","pi:n","i:",603.908994258253,604.054541866129,145.547607875414,215.912088707633,219.556974029904,221.193124367681,428.345013131287,452.29158081705,469.820398132586,508.441128830156,584.547320673026,2815.09964424602,2816.59360530161,2807.01694639973,2777.29485989749,2650.95246327281,3459.88979417824,3427.10448894142,3410.13419775173,3375.95833109205,3253.92128212047,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-1.14215836321504,0.645368760280841,0.839998070427147,"long","unpredictable","long"
"3514","ar_006","welsh_006_production_w_20171115","pi:n","i:",605.790501054222,605.897214663643,106.713609420353,207.599143947515,204.930174448302,204.29258309033,356.878180240977,527.027330271283,575.722801562294,592.920250278709,662.684075724602,2803.48026912991,2791.9311910757,2777.60933650491,2748.04996119464,2647.07497919116,3602.97994977026,3320.30941925486,3334.9435014595,3340.06437773024,3274.89228209284,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-0.938882555683888,0.634837032561823,0.817702163859164,"long","unpredictable","long"
"3521","ar_006","welsh_006_production_w_20171115","twn","u",631.598029533098,631.762612775606,164.583242508342,254.157516352786,248.681161705123,244.072854513911,546.792857986027,514.68026070505,508.031480085705,499.328439826771,501.593790561522,1178.37021016591,977.85594574614,1002.801021115,1069.90463919618,1163.27262411509,2703.94179689405,2437.49954977263,2355.13946296198,2363.14344092652,2442.04826155556,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-1.0639654389243,-0.383956468707972,0.469846371383026,"short","unpredictable","short"
"3522","ar_006","welsh_006_production_w_20171115","twn","u",633.110917527504,633.251906179138,140.988651633506,220.054435163108,217.965369509299,218.35340137017,453.359297861113,548.827240783079,469.562374984151,470.770340909086,737.287481419505,1488.33523974429,1091.53587004092,982.785282551606,1024.48549212622,987.906326336772,2820.60835029245,2429.47628608163,2295.09246951561,2287.94010098535,2170.8897014551,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-1.14270770936511,-0.404118187739272,0.444019560155437,"short","unpredictable","short"
"3523","ar_006","welsh_006_production_w_20171115","twn","u",635.006970576848,635.160879715522,153.909138673952,226.90959495111,225.885111323422,227.888944365692,410.496182976354,391.212399452037,389.56970777448,410.255507493518,410.374094621427,1546.49368807462,1275.11996781909,1239.49264221906,1190.01280013034,1278.00397583074,2826.05133727055,2483.58808614237,2513.10596663324,2440.29558459413,2451.72215887148,NA,"Thu Apr 26 12:51:45 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43055.66197,"22","F","Trelew","Argentina","Some graduate school","5.902",41.314,7.63,43.6,22.7,47.67,36.32,52.21,"72.552",184.794,"-112.242",5500,-1.32946603662882,-0.172051437885717,0.534765850782025,"short","unpredictable","short"
