subject,word,vowel,start,end,duration,f0_20,f0_50,f0_80,f1_20,f1_40,f1_50,f1_60,f1_80,f2_20,f2_40,f2_50,f2_60,f2_80,f3_20,f3_40,f3_50,f3_60,f3_80,age,sex,f1_norm,f2_norm,f3_norm,v_length
uk_030,he:m,e,568.2607,568.5177,256.9993,213.5114,205.9755,207.0604,574.225,572.6259,583.1264,593.8204,604.2363,2343.518,2245.688,2303.777,2335.128,2309.579,3033.492,3017.112,2993.233,3046.793,3093.102,26,F,-0.832392368,0.541508888,0.803313012,long
uk_030,ho:m,o,404.536,404.8039,267.9128,211.0568,197.6266,193.5478,568.8382,556.0174,559.8787,551.6903,540.0801,918.9667,889.9459,894.1044,903.1778,892.2666,2542.083,2657.187,2683.342,2669.632,2613.774,26,F,-0.873076188,-0.404973794,0.694021971,long
uk_030,hem,e,424.673,424.8233,150.2443,221.67,211.1847,202.1539,690.6962,645.6057,632.3604,648.5006,652.5567,1748.904,1359.411,1229.94,1425.205,1663.315,2776.632,2390.332,2444.543,2625.782,2106.612,26,F,-0.751336856,-0.086075674,0.600817132,short
uk_030,hi:m,i,432.4972,432.7285,231.2541,237.602,223.9246,219.4022,541.9912,476.3067,470.8038,443.7078,458.7755,2130.477,3012.957,2910.512,658.025,2682.435,3461.118,3699.313,3608.878,2921.458,3251.323,26,F,-1.046354894,0.775287949,0.990355859,long
uk_030,hu:m,?,436.3136,436.5779,264.2773,219.9469,213.5867,208.5546,347.7663,358.0576,370.0954,372.0722,387.2574,2203.936,2127.27,2097.48,2046.296,2073.836,3374.103,3278.117,3293.891,3220.973,3159.683,26,F,-1.28703553,0.447695562,0.899028479,long
uk_030,he:m,e,451.4033,451.6211,217.8135,224.1568,210.9816,206.7827,508.2418,526.0939,548.8593,545.458,540.6263,1276.092,1075.028,982.4386,2301.034,2322.985,2422.955,2426.78,2344.368,2890.436,2872.935,26,F,-0.892954216,-0.310758493,0.558974794,long
uk_030,hwm,u,469.344,469.5263,182.2794,227.2229,217.6315,209.4127,452.5317,438.1756,430.605,424.6319,415.8294,779.6464,840.7007,899.0448,950.9119,1053.553,2435.717,2405.258,2454.911,2495.61,2474.643,26,F,-1.135605144,-0.399463474,0.605049446,short
uk_030,hom,o,475.3219,475.5201,198.1606,222.5176,217.238,209.1163,502.3897,497.7306,499.1112,524.0578,511.6588,936.0724,918.4027,908.9404,924.594,923.1275,2382.988,2548.439,2510.326,2495.754,2591.396,26,F,-0.987967424,-0.388516815,0.627371564,short
uk_030,ha:m,a,477.4039,477.5518,147.9128,250.8276,238.3272,219.7381,986.78,962.8981,945.1824,889.3831,822.8963,1358.547,1584.412,1605.393,1554.619,1407.515,1900.596,2694.925,2603.002,2589.163,2478.087,26,F,-0.349418416,0.180327525,0.663624333,long
uk_030,him,i,485.3543,485.5219,167.5637,235.4947,219.3429,219.2458,322.1502,340.3179,342.3756,330.3605,347.939,2637.873,2712.508,2666.92,2743.285,2677.702,3601.383,3780.402,3869.159,3678.194,3233.668,26,F,-1.364887961,0.687883187,1.059996109,short
uk_030,hem,e,498.9919,499.154,162.0172,114.2333,109.2633,104.4906,833.0596,675.6531,849.8431,828.9029,760.771,1921.758,1502.722,1779.798,1823.919,1735.055,2687.188,2406.698,2784.712,2554.204,2534.541,26,F,-0.455744596,0.283458813,0.731103395,short
uk_030,hi:m,i,503.3312,503.5557,224.4839,235.1807,222.7061,218.0239,530.0359,472.8745,468.6391,469.2838,452.2728,2637.603,2702.861,2675.386,2681.877,2602.83,3449.874,3359.544,3589.713,3612.01,3226.493,26,F,-1.050963378,0.691052607,0.985031193,long
uk_030,hum,?,514.0009,514.1986,197.6662,220.8246,210.9076,107.624,433.4894,417.639,417.7501,418.6295,427.1835,2195.621,1970.615,2255.86,2273.843,2211.577,2756.13,2259.048,2651.684,3056.433,3067.075,26,F,-1.165912934,0.520490213,0.682153848,short
uk_030,ho:m,o,521.4238,521.6543,230.4692,203.9736,197.0404,194.5673,569.4824,560.4534,566.7739,568.6192,560.0417,889.0719,843.4382,873.5426,894.9558,918.9179,2441.87,2218.96,2384.99,2669.088,2501.897,26,F,-0.860835882,-0.428239443,0.57615387,long
uk_030,ham,a,525.9071,526.0597,152.6651,240.0946,227.1444,219.2932,728.4106,680.0473,679.668,687.8773,651.8979,1361.9,1321.522,1319.619,1345.544,1313.449,2213.481,2147.907,2307.209,2275.039,2368.452,26,F,-0.679191897,-0.015698003,0.542997507,short
uk_030,hi:m,i,745.8023,746.0124,210.0638,213.9765,205.5627,205.7909,386.3348,393.5493,397.1394,400.1267,432.8229,2471.457,2606.692,2649.492,2573.748,953.522,3415.964,3711.152,3654.362,3578.878,2937.638,26,F,-1.216508988,0.681326862,1.002880461,long
uk_030,ham,a,749.6637,749.8043,140.5492,239.7113,231.4523,227.0783,929.7308,865.2505,809.1035,746.9326,680.101,1450.62,1409.129,1378.62,1330.325,1290.733,2493.233,2565.652,2585.619,2514.399,2445.066,26,F,-0.504869496,0.028041937,0.656923876,short
uk_030,hymy,<U+0259>,751.3252,751.3483,23.0676,228.7084,216.0019,208.1277,504.0591,464.3692,444.5242,424.6792,402.5384,1568.724,1524.382,1502.211,1480.04,1440.974,2972.852,2820.381,2744.145,2667.909,2585.856,26,F,-1.103791844,0.113896961,0.716428489,short
uk_030,hom,o,758.3315,758.4757,144.2364,221.8136,213.2362,205.4184,710.7297,673.0349,650.3381,641.4913,616.8699,1109.284,1105.211,1111.446,1111.782,1079.796,2614.198,2805.564,2716.499,2771.443,2499.303,26,F,-0.723303959,-0.187379191,0.706302857,short
uk_030,hem,e,760.0404,760.1791,138.6523,233.2823,218.8983,213.1939,708.6272,664.8107,653.6312,647.5939,633.6796,1722.832,1704.552,1665.33,1673.307,1623.066,2683.475,2675.297,2622.838,2561.461,2491.805,26,F,-0.718253063,0.21698224,0.671215876,short
uk_030,hwm,u,772.8793,773.0155,136.1417,110.2528,214.5175,205.4195,437.8529,434.2256,428.6674,420.1623,407.7257,801.5247,803.7521,789.7957,776.4705,850.2816,2328.157,2486.046,2581.855,2502.37,2474.431,26,F,-1.140115014,-0.529022036,0.655467071,short
uk_030,ho:m,o,782.8229,783.0524,229.4456,106.0181,98.3563,94.59678,572.6632,547.2578,561.2613,551.7312,539.0917,885.9865,865.6384,867.7618,876.4327,873.0964,2561.979,2762.925,3130.436,2640.687,2628.417,26,F,-0.870609768,-0.434879088,0.84813123,long
uk_030,ham,a,787.1368,787.2836,146.7408,223.6612,213.2556,203.2697,742.1619,798.106,804.9235,771.3221,689.8896,1325.36,1348.37,1305.746,1300.806,1233.127,2279.584,2237.76,2136.48,2120.167,2274.268,26,F,-0.510049099,-0.026266537,0.466118553,short
uk_030,hem,e,793.6364,793.813,176.5669,227.2751,217.1958,215.7469,566.8504,506.2516,505.6855,515.5803,542.37,2304.536,2349.834,2382.279,2377.691,2295.38,3034.791,3037.998,3167.15,2882.568,2809.93,26,F,-0.974881406,0.575016531,0.859791068,short
uk_030,hi:m,i,808.0394,808.3021,262.7764,214.0685,203.8753,206.4149,406.4158,422.4026,428.6375,428.0411,422.0243,2691.226,2685.734,2694.492,2736.128,2356.027,3699.464,3733.27,3771.108,3711.991,2937.138,26,F,-1.140184767,0.698168628,1.034327796,long
uk_030,ha:m,a,809.9891,810.2951,305.9785,212.8111,203.3836,205.7799,767.0526,733.4253,689.8288,726.2663,662.8277,1232.473,1085.48,1104.689,1141.462,1162.782,2565.738,1982.725,2265.406,2378.285,2375.306,26,F,-0.66435289,-0.193477214,0.524712931,long
uk_030,ho:m,o,217.7668,218.0076,240.7513,109.8993,106.8734,104.9385,508.6551,501.9689,513.1693,521.2825,528.7291,904.9214,911.7617,927.2183,951.599,965.3625,2809.993,2770.551,2864.624,3064.773,3274.524,26,F,-0.96019053,-0.368607312,0.759396041,long
uk_030,hwm,u,224.1628,224.2694,106.5694,239.3819,222.3249,215.6502,538.4088,564.3957,541.3695,506.2829,437.8806,1260.931,1397.288,1311.539,1073.034,955.2216,2136.628,2421.183,2493.436,2497.768,2737.184,26,F,-0.9066943,-0.021839805,0.620620617,short
uk_030,hi:m,i,231.0005,231.2088,208.3343,234.5469,223.0186,214.2558,307.2392,332.3965,350.9772,368.5603,424.4281,2785.683,2739.012,2743.657,2813.837,2707.538,3791.549,3576.692,3487.231,3623.816,3185.335,26,F,-1.340075077,0.71625064,0.95606695,long
uk_030,hem,e,237.1343,237.2668,132.5387,218.2053,205.6415,97.80463,845.7755,814.1022,807.234,797.2074,762.6926,1693.582,1798.602,1830.281,1813.8,1762.98,2746.975,2767.585,2733.637,2675.871,2660.323,26,F,-0.507182752,0.311428445,0.712591895,short
uk_030,hymy,<U+0259>,251.9621,252.0105,48.35114,252.0897,250.459,243.6111,594.3949,627.8656,603.6055,579.8147,530.532,1698.687,1698.384,1531.271,1382.336,1181.892,2870.03,2893.845,2775.386,2635.242,2300.376,26,F,-0.797875502,0.133057048,0.727748775,short
uk_030,hu:m,?,259.1675,259.4181,250.5308,223.3477,216.0277,216.5053,426.3403,419.4418,420.7785,428.9895,428.5855,2367.619,2321.77,2301.544,2294.187,2191.879,3377.218,3248.541,3315.006,3237.18,3186.065,26,F,-1.158689774,0.54053914,0.905418372,long
uk_030,hom,o,273.4612,273.671,209.7614,226.3503,215.6212,213.6517,586.0417,574.8888,576.9058,587.1378,560.0974,914.0257,937.3138,956.2446,981.3261,998.1202,2687.166,2779.82,2390.017,2293.72,2246.121,26,F,-0.843117346,-0.337782603,0.578259417,short
uk_030,he:m,e,295.5228,295.7319,209.0972,217.6406,204.9355,201.0365,539.1442,586.4065,585.1015,578.0053,580.2756,2327.286,2230.251,2197.131,2208.895,2324.842,2845.533,2752.308,2770.826,2880.266,2782.094,26,F,-0.829011004,0.494111357,0.726104409,long
uk_030,hum,?,300.5332,300.6846,151.4181,230.9461,221.4768,218.122,379.4777,390.2095,390.1661,389.8485,397.7012,2223.511,2207.232,2214.398,2202.129,2196.943,3058.557,3145.91,3123.847,3111.842,3032.394,26,F,-1.234223795,0.501939522,0.846024193,short
uk_030,ham,a,302.4663,302.6166,150.2679,236.8888,223.7955,216.0339,722.2403,713.264,711.471,708.3442,680.0751,1395.077,1477.053,1438.618,1407.859,1350.185,2707.245,2670.797,2705.002,2675.392,2308.91,26,F,-0.633461683,0.070641869,0.70206159,short
uk_030,him,i,317.1011,317.2371,135.9455,233.2615,224.6163,222.3088,508.1696,469.807,475.4194,469.5488,481.1842,2737.228,2952.811,2904.698,618.7026,3031.916,3609.503,3710.869,3689.384,2968.639,3079.403,26,F,-1.036598979,0.773288365,1.012418445,short
uk_030,ha:m,a,321.2724,321.5291,256.6928,111.9894,108.9915,211.5075,730.1557,868.2805,832.3636,837.6353,733.4661,1259.097,1337.687,1276.331,1274.651,1239.254,1882.374,2091.274,2273.051,2137.155,2374.902,26,F,-0.476526976,-0.049051506,0.52808192,long
uk_030,hymy,<U+0259>,353.8104,353.8428,32.41698,256.3616,247.5011,237.1731,526.426,521.2865,510.5154,499.433,463.1932,1520.776,1486.46,1469.871,1450.856,1303.253,1942.069,2222.855,2769.15,3282.823,2836.035,26,F,-0.965375537,0.09213358,0.725499352,short
uk_030,ham,a,355.8858,356.0256,139.7452,237.4403,225.3833,216.4877,874.3168,738.3392,709.5783,718.6284,703.0517,1501.311,1444.497,1401.34,1403.748,1384.998,2638.566,2469.343,2412.371,2286.57,2545.177,26,F,-0.636125491,0.04438786,0.58756902,short
uk_030,him,i,360.5025,360.6424,139.8727,236.568,223.6702,221.0274,333.2313,369.4202,374.5271,404.2362,446.7104,2705.344,2673.758,2699.537,2799.679,2817.039,3484.214,3464.761,3264.754,3349.363,3229.232,26,F,-1.275132177,0.700039215,0.890143354,short
uk_030,hom,o,365.643,365.858,214.9648,229.477,216.4972,218.4948,614.8524,603.424,581.6509,585.7956,541.1597,914.6723,1016.751,1007.124,1027.409,994.43,2640.744,3077.861,2868.538,2654.313,2757.428,26,F,-0.834925901,-0.285942317,0.760761431,short
uk_030,him,i,582.8987,583.0705,171.8803,236.6071,221.7738,216.0533,512.9109,483.2451,489.2681,465.9011,438.4342,2680.751,2702.682,2731.998,2756.501,1314.929,3368.317,3423.562,3588.66,3479.138,2927.741,26,F,-1.00788574,0.711992148,0.984737812,short
uk_030,hum,?,592.0449,592.2281,183.1799,109.3639,106.0281,103.6148,356.0072,412.8187,412.8046,418.3838,417.0532,2271.32,2250.688,2310.442,2569.656,2116.086,3311.669,3286.454,3320.584,3352.145,3149.134,26,F,-1.177821983,0.544397787,0.907099609,short
uk_030,hi:m,i,598.5767,598.8336,256.896,207.8063,204.9441,200.1873,440.1534,423.6268,424.5776,425.584,412.2735,2607.476,2659.298,2648.847,2674.184,2605.271,3607.242,3850.551,3598.216,3621.583,3384.812,26,F,-1.149701548,0.681083389,0.987397105,long
uk_030,hwm,u,600.6358,600.766,130.156,206.1974,200.2772,193.0559,505.8121,485.4772,476.2833,465.8587,398.4192,896.405,855.1901,846.5411,855.4379,942.5837,2406.089,2353.584,2370.788,2358.422,2465.946,26,F,-1.034783495,-0.459637587,0.570181328,short
uk_030,ham,a,614.9604,615.1166,156.2145,244.5597,236.2841,228.8353,960.3381,932.4427,891.354,822.5015,703.7812,1438.4,1404.446,1397.061,1359.854,1347.322,3110.956,2651.878,2668.373,2768.231,2637.463,26,F,-0.408054686,0.041329683,0.688427862,short
uk_030,ho:m,o,630.3655,630.6092,243.6436,222.1503,210.436,205.6349,546.4596,572.0025,578.5749,574.1285,563.7871,948.4979,996.3541,999.7258,1000.841,1008.186,2292.896,2449.237,2710.407,2612.992,2643.62,26,F,-0.84022833,-0.293315299,0.704057746,long
uk_030,hu:m,?,641.8038,642.026,222.2613,220.8642,219.7484,220.2991,409.867,389.5901,403.9633,416.3332,431.8378,2261.909,2246.063,2219.239,2228.306,2230.182,3194.657,3413.433,3094.023,3146.573,3039.629,26,F,-1.199472308,0.504123283,0.836431124,long
uk_030,hom,o,646.3364,646.5421,205.7689,107.7564,105.3441,105.757,542.5913,546.7475,577.2994,575.3922,578.2357,909.6696,900.4589,895.4,891.7503,912.782,2780.857,2864.834,2432.848,2709.969,2947.213,26,F,-0.842435318,-0.403525795,0.596021526,short
uk_030,hymy,<U+0259>,650.8487,650.9054,56.72928,126.1821,152.0526,238.7376,629.2525,613.4696,601.5959,571.4067,491.2141,1467.608,1488.663,1505.925,1490.978,1419.834,2864.517,2870.553,2800.943,2738.483,2585.789,26,F,-0.801210383,0.116366266,0.736915085,short
uk_030,ha:m,a,669.3482,669.5585,210.3724,238.1359,228.258,215.491,921.9329,890.7555,885.7394,881.6954,880.1469,1560.76,1509.321,1445.8,1437.617,1431.15,2969.474,2729.056,2695.297,2655.624,2571.541,26,F,-0.414373564,0.07562174,0.698467341,long
uk_030,hem,e,673.3702,673.5611,190.8301,230.136,215.5356,207.8868,678.6791,603.561,587.8492,592.7538,593.1468,2052.035,2152.56,2200.702,2219.474,2229.532,2922.084,3017.591,2957.331,2990.523,2950.392,26,F,-0.824325888,0.495735339,0.791246111,short
uk_030,him,i,696.6582,696.7854,127.2277,228.912,218.0475,209.8731,478.6403,460.281,452.7222,393.5541,428.5809,1862.147,500.4151,2734.169,1633.598,1152.893,2982.886,2589.01,3083.159,3203.785,2632.197,26,F,-1.085517648,0.712786489,0.832913659,short
uk_030,he:m,e,698.5885,698.8109,222.4397,206.619,103.4754,101.7927,542.2505,560.5644,566.8157,570.1173,592.1004,2399.158,2363.961,2220.613,2236.87,2239.529,2965.836,2908.362,2875.166,2936.043,2853.594,26,F,-0.860762134,0.504742222,0.76306935,long
uk_030,ha:m,a,702.5128,702.7548,241.9252,216.1542,211.3132,209.3774,759.1948,838.0197,855.3395,820.3198,826.1781,1358.386,1365.506,1357.818,1325.185,1346.914,2463.631,2579.455,2542.292,2476.915,2524.282,26,F,-0.449297875,0.012837938,0.640024975,long
uk_030,hum,?,715.6095,715.8205,210.9427,218.9731,211.0743,208.0019,406.2741,392.9431,400.9938,389.8543,400.4679,2247.693,2167.85,2150.125,2116.549,2085.246,3259.258,3202.661,3158.631,3120.846,3071.444,26,F,-1.206850375,0.472484918,0.857097644,short
uk_030,hu:m,?,723.1724,723.3703,197.8939,220.4483,215.5993,223.4264,415.84,391.8585,391.9015,398.3587,401.8738,2253.307,2212.425,2165.129,2211.36,2209.333,3304.033,3408.713,3338.942,3305.84,3283.649,26,F,-1.229785808,0.479438882,0.912612929,long
uk_030,hum,?,811.984,812.0537,69.66542,252.3269,242.3365,236.0049,508.4863,499.069,495.2748,489.3402,479.2884,2114.676,2163.845,2175.61,2166.632,2142.276,3091.106,3085.597,3085.675,3081.902,3073.301,26,F,-0.995683581,0.484268023,0.833729372,short
uk_030,ho:m,o,824.0837,824.3883,304.6471,207.7116,205.4478,111.2704,558.5622,560.8036,562.5947,574.8618,537.7722,956.0508,954.0939,948.6944,899.1003,879.8737,2577.595,2583.336,2597.138,2667.369,2568.183,26,F,-0.868236865,-0.345709617,0.661369008,long
uk_030,him,i,846.3399,846.455,115.1238,229.4349,223.9606,218.9174,464.5516,455.7392,456.9909,462.8897,445.0063,2575.324,2572.246,2621.102,2686.967,2800.407,3330.425,3347.796,3404.742,3738.668,3052.269,26,F,-1.076132862,0.670553778,0.932128104,short
uk_030,he:m,e,854.6156,854.9072,291.5454,210.7449,203.0152,200.129,528.3255,520.0235,517.2467,510.023,525.1433,2220.386,2240.744,2288.426,2277.042,2440.906,2763.048,2932.24,2875.886,2857.356,3063.458,26,F,-0.952276404,0.534823183,0.763319739,long
uk_030,hom,o,860.52,860.7325,212.4627,211.3716,207.4611,213.4693,548.5394,553.4175,542.6158,543.0409,547.9164,866.2408,892.9156,895.2351,890.1828,860.3826,2689.309,2642.84,2557.432,2670.073,2595.182,26,F,-0.904394822,-0.403709975,0.645962568,short
uk_030,hwm,u,875.0061,875.1625,156.3304,218.701,212.5801,205.2073,457.6235,456.2026,461.0953,461.0098,433.4238,884.8163,865.699,856.8001,848.0671,871.3431,2295.889,2301,2284.199,2288.433,2410.054,26,F,-1.067191595,-0.447591705,0.532974354,short
uk_030,hymy,<U+0259>,878.6258,878.6736,47.72843,234.6321,225.3693,217.3489,638.3115,627.0998,607.2897,552.6861,453.1283,1731.255,1647.571,1546.185,1386.048,1139.431,2883.633,2811.086,2739.524,2679.079,2534.458,26,F,-0.791790398,0.142749545,0.714743121,short
uk_030,hw:m,u,246.5262,246.6626,136.4545,226.7756,216.4037,215.1334,486.2273,453.3521,440.6005,438.1243,438.6144,901.1953,878.2525,863.5466,852.6783,942.4713,2794.451,2489.91,2625.006,2651.018,2524.191,26,F,-1.112657771,-0.439748478,0.67204212,long
uk_030,hw:m,u,438.2375,438.4979,260.4004,220.3681,213.0442,208.2555,431.3938,423.054,422.195,419.8822,414.6419,849.5383,852.2391,847.5246,869.2981,1009.69,2476.664,2531.449,2440.428,2515.371,2502.839,26,F,-1.155329048,-0.458476475,0.599132372,long
uk_030,hw:m,u,458.2036,458.3434,139.805,224.2501,222.7074,219.7808,463.5709,454.5912,451.1584,446.2111,438.527,1379.939,1328.129,1205.511,1066.738,1086.576,2482.002,2438.321,2405.323,2469.879,2499.966,26,F,-1.088977843,-0.106137518,0.584643136,long
uk_030,hw:m,u,602.7914,602.9949,203.5077,205.4576,199.7766,193.4246,406.6487,397.9745,393.9528,390.5765,382.2452,820.3079,799.9601,794.447,790.4404,794.5253,2541.32,2508.062,2481.66,2488.651,2487.208,26,F,-1.224565235,-0.523150066,0.615886629,long
uk_030,hw:m,u,763.9001,764.0486,148.5473,222.8886,214.7934,206.3423,438.4833,424.984,419.88,417.5135,411.8046,869.142,853.0489,850.04,846.8193,842.0691,2348.009,2268.279,2305.865,2348.382,2415.336,26,F,-1.160827384,-0.455512933,0.542414816,long
uk_030,hw:m,u,801.8894,802.1348,245.3483,236.5679,221.8533,210.6044,470.0123,454.2439,442.7425,431.4742,423.7142,758.7413,794.8873,839.6915,865.1805,970.9998,2450.687,2432.359,2421.738,2420.167,2541.511,26,F,-1.107808004,-0.467761778,0.591444403,long
uk_032,hi:m,i,338.0627,338.2558,193.0771,207.4462,192.9356,172.6884,296.3521,335.8846,336.3782,347.836,389.7581,3023.84,2990.682,2977.237,2976.393,2917.275,3818.194,3795.55,3759.528,3772.266,3588.146,38,F,-1.448140901,0.732373945,0.965671673,long
uk_032,him,i,340.3069,340.4211,114.1547,203.4261,191.9314,178.6791,547.453,522.6002,519.7452,509.6604,452.2442,2430.953,2460.851,2450.563,2444.961,2419.534,3248.493,3274.431,3263.636,3244.458,3086.9,38,F,-1.013038332,0.53769605,0.824220167,short
uk_032,ha:m,a,361.5035,361.7958,292.3518,197.5818,189.6119,181.8508,958.0355,951.0619,959.1054,950.1467,935.3911,1523.925,1522.582,1485.523,1451.837,1418.719,3125.625,3211.189,3110.523,3051.046,3026.644,38,F,-0.400376049,0.037145154,0.776169135,long
uk_032,hwm,u,359.285,359.3586,73.62122,197.8746,194.5565,189.4255,547.791,585.4605,584.0669,592.4785,655.1746,755.701,872.5026,895.6522,853.3696,1913.211,2722.041,2409.311,2314.91,2255.231,3082.283,38,F,-0.896361492,-0.468824856,0.480749065,short
uk_032,hum,?,349.2342,349.3944,160.249,225.1632,211.1561,200.6649,403.7574,410.0009,396.1537,378.324,383.5124,1978.761,1990.183,2177.04,2377.775,2288.732,1998.596,2360.763,3374.659,3411,3324.546,38,F,-1.284574756,0.419344411,0.857672538,short
uk_032,him,i,648.9127,649.0103,97.56782,202.4198,197.2968,190.8607,514.7988,505.1702,499.1737,494.4228,444.1389,2285.164,2311.963,2320.092,2322.69,2241.329,3140.558,3149.455,3130.244,3080.8,2872.829,38,F,-1.053422892,0.482985096,0.782489212,short
uk_032,hum,?,655.5094,655.6367,127.3416,217.7178,203.4765,189.1182,408.9964,397.6435,404.8949,410.7691,411.0318,2357.404,2333.618,2163.236,2358.424,2331.829,3402.182,3363.18,2675.595,3327.302,3303.842,38,F,-1.262749496,0.412983504,0.625550041,short
uk_032,he:m,e,660.1108,660.3453,234.4603,204.2391,184.087,164.7737,575.4065,595.0712,645.1842,642.9975,656.3977,2593.903,2403.973,2160.628,1838.641,2365.031,2654.898,2740.244,2572.622,2861.972,3030.223,38,F,-0.796841166,0.411777176,0.586303868,long
uk_032,hymy,<U+0259>,662.2683,662.3101,41.87068,218.161,211.7587,207.065,618.3196,601.4335,583.0615,561.11,435.6082,1598.539,1630.507,1631.991,1628.247,1568.768,2783.855,2770.766,2758.036,2743.075,2695.358,38,F,-0.898084354,0.131178997,0.655897088,short
uk_032,hem,e,668.8988,669.0223,123.4532,209.5998,101.6796,178.1193,830.1813,809.1741,809.2482,792.3904,723.805,2174.219,2142.333,2135.367,2120.731,2051.844,2996.236,2975.108,2953.044,2968.383,2830.25,38,F,-0.570271355,0.400016784,0.724214758,short
uk_032,ho:m,o,647.0769,647.3459,269.0316,199.0602,186.0483,171.3545,665.1413,720.1223,711.2718,693.8473,627.9575,1839.218,1970.614,1617.984,1782.776,1818.205,2114.701,2947.431,2518.818,2840.543,2684.856,38,F,-0.699322388,0.122559185,0.565167999,long
uk_032,him,i,245.4542,245.5536,99.45931,216.1105,210.3258,203.5526,358.5039,345.4524,340.2957,346.7341,360.4297,1417.837,2609.017,1503.104,828.1239,2820.403,2997.35,3603.044,3127.904,2926.252,3403.48,38,F,-1.436562078,0.048910559,0.781741387,short
uk_032,hu:m,?,254.0644,254.2929,228.542,208.4725,204.8782,188.2261,334.701,336.761,359.5638,382.5107,399.9736,2442.719,2430.526,2407.539,2316.4,2229.211,3537.359,3518.619,3486.649,3416.319,3331.678,38,F,-1.381485393,0.519983319,0.890319359,long
uk_032,ho:m,o,258.6137,258.8358,222.0726,197.7289,187.7287,179.9522,700.3816,717.3091,725.9782,719.4391,649.6781,1511.442,1258.205,1026.492,1421.193,1374.858,2265.74,2264.413,2221.201,2173.978,2237.367,38,F,-0.678857037,-0.332474581,0.439426296,long
uk_032,hum,?,278.6386,278.7744,135.7735,200.1637,189.373,182.9092,372.1269,379.3036,379.6064,383.1533,421.3577,1974.349,2411.829,2384.969,2360.425,2300.137,2448.258,3426.445,3392.725,3359.336,3251.275,38,F,-1.327242097,0.510564382,0.863011689,short
uk_032,hom,o,282.9153,283.0307,115.4229,189.8216,177.6128,173.9198,888.9097,885.5373,892.4452,877.9684,762.6123,1440.884,1238.868,1184.661,1221.269,1630.105,2673.652,2641.248,2617.886,2582.221,2426.662,38,F,-0.472411912,-0.189165087,0.603745377,short
uk_032,hymy,<U+0259>,287.4044,287.4829,78.50553,240.9377,226.3942,219.1459,634.0104,664.0437,641.3768,597.7741,496.7062,1693.9,1788.136,1757.564,1687.028,1543.908,2918.758,2922.33,2772.999,2627.735,2492.114,38,F,-0.802759908,0.205307015,0.661307661,short
uk_032,hwm,u,317.6649,317.8077,142.8831,223.2249,213.0916,200.9322,667.9914,767.3863,765.5903,758.075,686.8034,1799.653,1913.467,1985.124,1935.52,1753.659,3221.957,3238.795,3362.595,3250.046,3143.49,38,F,-0.625729853,0.327059636,0.854091253,short
uk_032,hu:m,?,331.7258,331.9532,227.4198,217.0372,194.3298,182.4905,468.2951,387.0121,404.5993,425.433,425.6521,2311.355,2430.202,2383.241,2315.63,2178.559,3477.599,3448.756,3410.659,3359.285,3113.187,38,F,-1.263479829,0.509839581,0.868283783,long
uk_032,hymy,<U+0259>,335.9873,336.0534,66.11842,220.0871,211.1957,206.283,629.4946,635.3526,628.3385,615.7655,548.3938,1587.435,1610.867,1621.779,1627.352,1593.674,2705.299,2756.155,2767.204,2765.327,2703.541,38,F,-0.82329799,0.12490195,0.65921568,short
uk_032,hom,o,684.2201,684.3426,122.5234,216.5072,202.8211,190.4274,865.2644,866.4851,847.9863,834.7454,809.9252,1445.117,1301.566,1323.976,1347.4,1461.722,2764.362,2703.811,2686.876,2665.923,2586.399,38,F,-0.523512544,-0.077982414,0.629757436,short
uk_032,hwm,u,697.6462,697.7266,80.43386,219.0739,210.8947,202.38,393.6467,536.1892,559.4158,510.624,676.9203,563.298,1119.69,1010.552,728.0285,1985.885,2220.573,2184.389,2157.638,2113.385,3195.446,38,F,-0.939483999,-0.348125028,0.41039236,short
uk_032,hom,o,414.0053,414.1279,122.5929,207.9029,199.7442,185.9702,848.1414,836.3393,821.86,823.1425,823.2541,1596.564,1591.719,1557.581,1448.806,1459.208,2616.229,2661.781,2663.425,2652.574,2560.178,38,F,-0.554806959,0.084512232,0.620991144,short
uk_032,he:m,e,424.93,425.1824,252.3972,212.33,192.0533,185.5269,582.4138,580.3398,583.297,581.7523,628.9277,2646.19,2618.419,2390.988,2217.409,2431.776,3481.933,2937.462,2695.928,2652.694,2905.569,38,F,-0.897680533,0.513084925,0.633120742,long
uk_032,hem,e,432.0742,432.2272,153.0207,194.9757,189.2901,185.0683,873.5874,862.7724,862.0378,860.2391,802.0647,2163.616,1951.821,1700.763,2158.649,2121.662,3301.954,2375.596,2353.86,2251.188,2213.525,38,F,-0.507077902,0.172455229,0.497434789,short
uk_032,ho:m,o,434.1254,434.3759,250.5043,194.8945,183.01,173.5854,639.416,671.788,698.2847,680.0375,676.2378,1726.746,1476.241,1474.161,1716.107,1968.279,2069.026,2085.4,2810.125,2099.196,3105.898,38,F,-0.717750124,0.02946727,0.674607222,long
uk_032,him,i,447.556,447.6453,89.32303,233.1348,223.4601,212.87,481.9036,498.756,498.7299,494.8528,473.2966,1439.073,1627.881,1623.008,1629.346,2452.839,2758.858,2832.988,2756.844,2710.4,2696.218,38,F,-1.054312357,0.125659473,0.655464803,short
